"msgid","msgstr"
"Upload HTML","رفع HTML"
"Upload images or documents","تحميل الصور أو المستندات"
"Uploading...","جاري التحميل..."
"Upper Range","النطاق الأعلى"
"Used Leave(s)","الإجازات المستخدمة"
"Used Leaves","الإجازات المستخدمة"
"User","المستعمل"
"Users","المستخدمين"
"Utilization","الاستغلال"
"Vacancies","الشواغر"
"Vacancies cannot be lower than the current openings","لا يمكن أن تكون الوظائف الشاغرة أقل من الفتحات الحالية"
"Vacancies fulfilled","تم ملء الشواغر"
"Validate Attendance","التحقق من صحة الحضور"
"Validating Employee Attendance...","التحقق من صحة حضور الموظف ..."
"Value / Description","القيمة / الوصف"
"Value missing","القيمة مفقودة"
"Variable","متغير"
"Variable Based On Taxable Salary","متغير على أساس الخاضع للضريبة"
"Vegetarian","نباتي"
"Vehicle","مركبة"
"Vehicle Expenses","مصاريف المركبة"
"Vehicle Log","دخول السيارة"
"Vehicle Service","خدمة المركبة"
"Vehicle Service Item","بند خدمة المركبة"
"Verify","تأكد من"
"View","عرض"
"View All","عرض الكل"
"View Goals","عرض الأهداف"
"View Leave History","عرض سجل الإجازات"
"View Ledger","عرض القيود"
"View List","عرض القائمة"
"View Salary Slips","عرض كشوف المرتبات"
"Violet","بنفسجي"
"WARNING: Loan Management module has been separated from ERPNext.","تحذير: تم فصل وحدة إدارة القروض عن ERPNext."
"Walk In","عميل غير مسجل"
"Warning","تحذير"
"Warning: Insufficient leave balance for Leave Type {0} in this allocation.","تحذير: رصيد الإجازات غير كافٍ لنوع الإجازة {0} في هذا التخصيص."
"Warning: Insufficient leave balance for Leave Type {0}.","تحذير: رصيد الإجازات غير كافٍ لنوع الإجازة {0}."
"Warning: Leave application contains following block dates","تحذير: طلب اﻹجازة يحتوي على الايام التالية الّتي يمنع فيها اﻹجازة\
<br>\
Warning: Leave application contains following block dates"
"Warning: {0} already has an active Shift Assignment {1} for some/all of these dates.","تحذير: {0} لديه بالفعل تعيين مناوبة نشط {1} لبعض/كل هذه التواريخ."
"Website Listing","إدراج موقع الويب"
"Wednesday","الأربعاء"
"Weekly","الأسبوعية"
"Weightage (%)","الوزن النسبي (٪)"
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.","عند التعيين على 'غير نشط'، لن يتم استبعاد الموظفين الذين لديهم مناوبات نشطة متعارضة."
"Whereas allocation for Compensatory Leaves is automatically created or updated on submission of Compensatory Leave Request.","في حين يتم إنشاء أو تحديث تخصيص الإجازات التعويضية تلقائيًا عند تقديم طلب إجازة تعويضية."
"Why is this Candidate Qualified for this Position?","لماذا هذا المرشح مؤهل لهذا المنصب؟"
"Withheld","محجوز"
"Work Anniversaries ","ذكريات سنوية للعمل "
"Work Anniversary Reminder","تذكير بالذكرى السنوية للعمل"
"Work End Date","تاريخ انتهاء العمل"
"Work Experience Calculation Method","طريقة حساب خبرة العمل"
"Work From Date","العمل من التاريخ"
"Work From Home","العمل من المنزل"
"Work References","مراجع العمل"
"Work Summary for {0}","ملخص العمل ل {0}"
"Worked On Holiday","عملت في عطلة"
"Working Days","أيام العمل"
"Working Days and Hours","أيام وساعات العمل"
"Working Hours","ساعات العمل"
"Working Hours Calculation Based On","ساعات العمل حساب على أساس"
"Working Hours Threshold for Absent","ساعات العمل عتبة الغياب"
"Working Hours Threshold for Half Day","ساعات العمل عتبة لمدة نصف يوم"
"Working hours below which Absent is marked. (Zero to disable)","ساعات العمل أدناه التي يتم وضع علامة الغائب. (صفر لتعطيل)"
"Working hours below which Half Day is marked. (Zero to disable)","ساعات العمل أدناه التي يتم وضع علامة نصف يوم. (صفر لتعطيل)"
"Workshop","ورشة عمل"
"Year","عام"
"Year To Date","من بداية العام حتى تاريخه"
"Year To Date(Company Currency)","من بداية العام حتى تاريخه (بعملة الشركة)"
"Yearly","سنويا"
"Yellow","أصفر"
"Yes","نعم"
"Yes, Proceed","نعم، تابع"
"You are not authorized to approve leaves on Block Dates","غير مصرح لك الموافقة على المغادرات التي في التواريخ المحظورة"
"You are not present all day(s) between compensatory leave request days","أنت لست موجودًا طوال اليوم (الأيام) بين أيام طلب الإجازة التعويضية"
"You can claim only an amount of {0}, the rest amount {1} should be in the application as pro-rata component","يمكنك المطالبة بمبلغ {0} فقط، ويجب أن يكون المبلغ المتبقي {1} في الطلب كمكون تناسبي"
"You can not define multiple slabs if you have a slab with no lower and upper limits.","لا يمكنك تحديد شرائح متعددة إذا كان لديك شريحة بدون حدود دنيا وعليا."
"You can not request for your Default Shift: {0}","لا يمكنك طلب التحول الافتراضي الخاص بك: {0}"
"You can only plan for upto {0} vacancies and budget {1} for {2} as per staffing plan {3} for parent company {4}.","يمكنك التخطيط فقط لما يصل إلى {0} وظيفة شاغرة وميزانية {1} لـ {2} وفقًا لخطة التوظيف {3} للشركة الأم {4}."
"You can only submit Leave Encashment for a valid encashment amount","يمكنك فقط إرسال ترك الإلغاء لمبلغ سداد صالح"
"You can only upload JPG, PNG, PDF, TXT or Microsoft documents.","يمكنك فقط تحميل مستندات JPG أو PNG أو PDF أو TXT أو Microsoft."
"You do not have permission to complete this action","ليس لديك إذن لإكمال هذا الإجراء"
"You have no advances","ليس لديك أي سلف"
"You have no leaves allocated","ليس لديك إجازات مخصصة"
"You have no notifications","ليس لديك أي إشعارات"
"You have no requests","ليس لديك أي طلبات"
"You have no upcoming holidays","ليس لديك عطلات قادمة"
"You have no upcoming shifts","ليس لديك مناوبات قادمة"
"You may add additional details, if any, and submit the offer.","يمكنك إضافة تفاصيل إضافية، إن وجدت، وتقديم العرض."
"You must be within {0} meters of your shift location to check in.","يجب أن تكون على بعد {0} متر من موقع مناوبتك لتسجيل الحضور."
"You were only present for Half Day on {}. Cannot apply for a full day compensatory leave","لقد كنت حاضراً فقط لنصف يوم في {}. لا يمكن تقديم طلب إجازة تعويضية ليوم كامل"
"Your Interview session is rescheduled from {0} {1} - {2} to {3} {4} - {5}","تمت إعادة جدولة جلسة المقابلة الخاصة بك من {0} {1} - {2} إلى {3} {4} - {5}"
"Your password has expired. Please reset your password to continue","انتهت صلاحية كلمة المرور الخاصة بك. يرجى إعادة تعيين كلمة المرور للمتابعة"
"active","نشط"
"based on","بناء على"
"cancellation","إلغاء"
"cancelled","ألغيت"
"changed the status from {0} to {1} via Attendance Request","تم تغيير الحالة من {0} إلى {1} عبر طلب الحضور"
"create/submit","إنشاء/إرسال"
"created","أنشأ"
"email","البريد الإلكتروني"
"johndoe@mail.com","johndoe@mail.com"
"or for the Employee's Department: {0}","أو لقسم الموظف: {0}"
"process","معالجة"
"processed","تمت المعالجة"
"result","نتيجة"
"results","نتائج"
"review","إعادة النظر"
